Time Stamp	Velocidad
20804072	61,5
20824017	62
20844000	62
20863972	62,5
20883920	62,5
20903877	62,5
20923814	63
20943761	63
20963681	63,5
20983616	63,5
21003593	63,5
21023554	64
21043492	64
21063470	64
21083373	64,5
21103453	64,5
21123338	65
21143223	65
21163178	65
21183155	65,5
21203104	65,5
21223061	65,5
21242977	66
21262975	66
21282935	66,5
21302884	66,5
21322802	66,5
21342962	66,5
21362702	67
21382701	67
21402627	67
21422568	67,5
21442564	67,5
21462510	68
21482409	68
21502378	68
21522350	68,5
21542312	68,5
21562226	69
21582222	69
21602172	69
21622093	69
21642056	69,5
21662022	69,5
21681993	70
21701943	70
21721855	70
21741810	70
21761771	70,5
21781746	70,5
21801672	70,5
21821632	71
21841624	71
21861529	71,5
21881525	71,5
21901473	71,5
21921411	71,5
21941360	72
21961301	72
21981264	72,5
22001196	72,5
22021155	72,5
22041108	72,5
22061072	73
22080994	73
22100958	73
22120933	73,5
22140869	73,5
22160854	73,5
22180811	74
22200770	74
22220717	74
22240639	74,5
22260628	74,5
22280575	74,5
22300514	74,5
22320508	75
22340461	75
22360390	75
22380354	75,5
22400333	75,5
22420306	75,5
22440257	76
22460214	76
22480120	76,5
22500071	76,5
22520033	76,5
22539980	76,5
22559923	77
22579947	77
22599922	77
22619834	77
22639839	77,5
22659742	77,5
22679708	77,5
22699646	77,5
22719570	78
22739523	78
22759532	78,5
22779498	78,5
22799450	78,5
22819383	78,5
22839318	79
22859292	79
22879288	79,5
22899260	79,5
22919160	79,5
22939076	79,5
22959106	80
22979044	80
22998990	80
23018921	80
23038872	80,5
23058820	80,5
23078791	80,5
23098807	80,5
23118715	81
23138655	81
23158606	81
23178602	81,5
23198562	81,5
23218507	81,5
23238458	82
23258414	82
23278390	82
23298344	82
23318299	82,5
23338255	82,5
23358302	82,5
23378177	83
23398214	83
23418090	83
23438078	83
23458079	83,5
23477976	83,5
23497929	83,5
23517879	83,5
23537856	84
23557830	84
23577758	84,5
23597729	84,5
23617674	84,5
23637645	84,5
23657611	85
23677549	85
23697578	85
23717437	85
23737407	85,5
23757361	85,5
23777339	85,5
23797270	85,5
23817221	86
23837230	86
23857215	86
23877137	86
23897111	86
23917037	86
23937018	86,5
23956969	86,5
23976891	86,5
23996845	86,5
24016820	86,5
24036809	86,5
24056767	86,5
24076740	86,5
24096686	86,5
24116641	86,5
24136608	86,5
24156577	86,5
24176585	87
24196493	87
24216420	87
24236367	87
24256326	87
24276297	87
24296311	87
24316239	87
24336205	87
24356161	87
24376119	87
24396091	87
24416046	87
24435963	87
24455974	87
24475902	87
24495884	87
24515869	87
24535756	87
24555713	87
24575670	87
24595653	87
24615609	87
24635563	87
24655524	87
24675513	86,5
24695498	86,5
24715390	86,5
24735372	86,5
24755328	86,5
24775356	86,5
24795264	86,5
24815265	86,5
24835173	86,5
24855167	86,5
24875098	86
24895053	86
24915013	86
24934970	86
24954951	86
24974934	86
24994867	86
25014821	86
25034780	86
25054749	85,5
25074691	85,5
25094702	85,5
25114622	85,5
25134631	85,5
25154568	85,5
25174479	85,5
25194498	85,5
25214431	85,5
25234416	85,5
25254398	85
25274326	85
25294309	85
25314211	85
25334199	85
25354187	85
25374146	85
25394078	85
25414042	85
25434048	85
25453986	85
25473917	85,5
25493932	85,5
25513883	85,5
25533903	85,5
25553836	85,5
25573769	85,5
25593737	85,5
25613712	85,5
25633637	85,5
25653605	85,5
25673591	85,5
25693524	85,5
25713452	85,5
25733440	85,5
25753398	85,5
25773354	85,5
25793313	85,5
25813272	86
25833247	86
25853185	86
25873181	86
25893140	86
25913100	86
25933084	86,5
25953030	86,5
25972993	86,5
25992952	86,5
26012936	86,5
26032844	87
26052837	87
26072795	87
26092781	87
26112757	87
26132756	87,5
26152636	87,5
26172641	87,5
26192601	87,5
26212561	87,5
26232524	88
26252487	88
26272442	88
26292410	88
26312375	88
26332326	88,5
26352326	88,5
26372251	88,5
26392222	88,5
26412182	89
26432143	89
26452105	89
26472083	89,5
26492017	89,5
26512004	89,5
26531992	89,5
26551952	89,5
26571933	90
26591926	90
26611887	90
26631769	90
26651792	90
26671775	90,5
26691681	90,5
26711666	90,5
26731602	90,5
26751598	91
26771558	91
26789862	91
26809869	91
26829820	91,5
26849791	91,5
26869708	91,5
26889622	91,5
26909674	91,5
26929625	92
26949500	92
26969525	92
26989426	92
27009422	92,5
27029347	92,5
27049333	92,5
27069302	92,5
27089216	92,5
27109173	93
27129145	93
27149118	93
27169104	93
27189028	93
27209030	93,5
27228947	93,5
27248929	93,5
27268898	94
27288858	94
27308791	94
27328754	94
27348761	94,5
27368712	94,5
27388726	94,5
27408610	94,5
27428593	94,5
27448579	95
27468542	95
27488468	95
27508469	95
27528415	95
27548456	95,5
27568420	95,5
27588277	95,5
27608267	95,5
27628223	96
27648216	96
27668189	96
27688163	96
27708064	96
27728023	96,5
27748010	96,5
27767993	96,5
27787933	96,5
27807901	96,5
27827930	97
27847897	97
27867886	97
27887803	97
27907681	97
27927637	97
27947689	97
27967582	97
27987543	97
28007524	97
28027478	97
28047450	97,5
28067415	97,5
28087322	97,5
28107288	97,5
28127260	97,5
28147246	97,5
28167232	97
28187184	97
28207224	97,5
28227087	97,5
28247075	97,5
28267034	97,5
28286995	97,5
28306984	97,5
28326907	97,5
28346871	97,5
28366858	97,5
28386839	97,5
28406772	97,5
28426816	97
28446730	97
28466688	97
28486654	97
28506591	97
28526576	97
28546534	97
28566501	97
28586446	97
28606471	96,5
28626444	96,5
28646446	96,5
28666412	96,5
28686352	96,5
28706316	96
28726196	96
28746182	96
28766174	96
28786096	96
28806246	96
28826110	95,5
28846072	95,5
28866064	95,5
28886006	95,5
28905970	95
28925908	95
28945899	94,5
28965831	94,5
28985736	94,5
29005726	94
29025670	94
29045653	93,5
29065616	93,5
29085579	93,5
29105505	93
29125499	93
29145489	92,5
29165430	92,5
29185398	92,5
29205366	92,5
29225290	92
29245297	91,5
29265270	91,5
29285241	91,5
29305182	91
29325228	91
29345211	90,5
29365095	90
29385062	90
29404999	90
29425051	90
29445042	89,5
29464913	89
29484858	89
29504823	89
29524816	88,5
29544783	88,5
29564755	88
29584722	88
29604665	88
29624645	87,5
29644687	87,5
29664574	87
29684612	87
29704579	87
29724462	86,5
29744429	86
29764410	86
29784380	86
29804327	85,5
29824302	85,5
29844327	85,5
29864317	85
29884249	85
29904218	85
29924183	84,5
29944176	84,5
29964059	84
29983998	84
30004010	84
30023948	83,5
30043937	83,5
30063900	83,5
30083842	83,5
30103845	83
30123765	83
30143744	82,5
30163717	82,5
30183692	82,5
30203675	82
30223589	82
30243630	82
30263578	81,5
30283537	81,5
30303465	81,5
30323448	81
30343408	81
30363425	80,5
30383369	80,5
30403309	80,5
30423321	80,5
30443330	80
30463230	80
30483176	80
30503166	80
30523133	79,5
30543103	79,5
30563070	79
30583046	79
30602989	79
30622954	78,5
30642995	78,5
30663003	78,5
30682898	78,5
30702878	78
30722796	78
30742764	78
30762752	77,5
30782695	77,5
30802658	77,5
30822643	77,5
30842668	77
30862656	77
30882558	77
30902540	76,5
30922533	76,5
30942516	76
30962412	76
30982378	76
31002313	75,5
31022305	75,5
31042271	75,5
31062260	75
31082189	75
31102145	75
31122138	74,5
31142125	74,5
31162087	74,5
31182061	74,5
31202015	74
31221964	74
31241983	73,5
31261930	73,5
31281886	73,5
31301846	73,5
31321821	73
31341812	73
31361807	72,5
31381719	72,5
31401685	72,5
31421678	72
31441732	72
31461617	72
31481564	72
31501536	71,5
31521478	71,5
31541467	71,5
31561528	71
31581412	71
31601376	71
31621353	71
31641317	71
31661310	71
31681256	71
31701253	70,5
31721169	70,5
31741168	70,5
31761128	70,5
31781103	70,5
31801074	70
31821059	70
31841010	69,5
31861001	69,5
31880991	69,5
31900931	69,5
31920870	69
31940862	69
31960825	69
31980804	69
32000736	69
32020703	68,5
32040696	68,5
32060756	68,5
32080700	68,5
32100677	68
32120649	68
32140641	68
32160613	67,5
32180750	67,5
32200491	67,5
32220412	67
32240440	67
32260457	67
32280402	67
32300326	66,5
32320273	66,5
32340330	66,5
32360231	66
32380165	66
32400179	66
32420147	66
32440154	66
32460117	65,5
32480083	65,5
32500003	65,5
32519986	65,5
32539934	65
32559931	65
32579900	65
32599859	65
32619816	65
32639811	64,5
32659874	64,5
32679717	64,5
32699791	64,5
32719712	64
32739676	64
32759644	64
32779608	64
32799556	63,5
32819526	63,5
32839514	63,5
32859563	63,5
32879475	63,5
32899478	63
32919408	63
32939368	63
32959327	62,5
32979288	62,5
32999252	62,5
33019228	62,5
33039203	62,5
33059172	62,5
33079225	62,5
33099140	62,5
33119151	62,5
33139059	62
33159076	62
33178970	62
33198943	62
33218914	62
33238909	61,5
33258901	61,5
33278841	61,5
33298900	61,5
33318874	61,5
33338752	61,5
33358786	61,5
33378693	61,5
33398664	61,5
33418652	61,5
33438629	61,5
33458638	61,5
33478581	61,5
33498545	61,5
33518493	61,5
33538468	61,5
33558487	62
33578440	62
33598384	62
33618368	62
33638417	62
33658389	62
33678274	62
33698332	62
33718188	62
33738179	62,5
33758149	62,5
33778117	62,5
33798093	62,5
33818168	62,5
33838079	62,5
33858094	63
33878078	63
33898050	63
33918018	63
33937988	63,5
33957960	63,5
33977816	63,5
33997811	63,5
34017813	64
34037753	64
34057748	64
34077677	64
34097681	64,5
34117659	64,5
34137696	64,5
34157684	64,5
34177561	64,5
34197517	65
34217506	65
34237480	65
34257459	65
34277419	65
34297417	65
34317346	65,5
34337344	65,5
34357336	65,5
34377273	65,5
34397275	65,5
34417236	65,5
34437299	65,5
34457221	65,5
34477128	65,5
34497103	66
34517062	66
34537073	66
34557080	65,5
34577029	65,5
34596961	65,5
34616931	66
34637005	66
34656977	66
34676905	66
34696873	66
34716784	66
34736784	65,5
34756780	65,5
34776723	65,5
34796701	65,5
34816661	65,5
34836650	65,5
34856710	65,5
34876648	65,5
34896595	65,5
34916542	65,5
34936541	65
34956574	65
34976427	65
34996422	65
35016372	65
35036370	64,5
35056370	64,5
35076318	64,5
35096291	64,5
35116316	64,5
35136316	64
35156291	64
35176171	64
35196141	64
35216135	63,5
35236138	63,5
35256107	63,5
35276050	63,5
35296006	63
35316003	63
35335957	62,5
35355985	62,5
35375895	62,5
35395906	62,5
35415945	62
35435860	62
35455864	61,5
35475771	61,5
35495774	61,5
35515747	61,5
35535736	61
35555694	61
35575644	61
35595609	60,5
35615678	60,5
35635571	60
35655547	60
35675612	60
35695506	59,5
35715495	59,5
35735469	59
35755437	59
35775433	59
35795378	58,5
35815347	58,5
35835388	58,5
35855358	58
35875295	58
35895254	58
35915276	57,5
35935250	57,5
35955191	57,5
35975137	57,5
35995090	57
36015095	57
36035070	57
36055044	56,5
36075011	56,5
36094973	56,5
36114963	56
36135007	56
36154885	56
36174899	56
36194874	56
36214840	55,5
36234818	55,5
36254787	55,5
36274760	55,5
36294718	55
36314716	55
36334711	55
36354673	54,5
36374649	54,5
36394598	54,5
36414641	54,5
36434627	54
36454595	54
36474517	54
36494462	54
36514453	54
36534428	53,5
36554416	53,5
36574362	53,5
36594339	53,5
36614321	53,5
36634373	53
36654312	53
36674333	53
36694214	53
36714223	52,5
36734172	52,5
36754174	52,5
36774142	52,5
36794113	52
36814077	52
36834118	52
36854093	52
36874031	52
36894006	51,5
36914033	51,5
36933915	51,5
36953928	51
36973865	51
36993849	51
37013815	51
37033808	50,5
37053784	50,5
37073763	50,5
37093729	50,5
37113706	50
37133667	50
37153695	50
37173627	50
37193617	49,5
37213566	49,5
37233546	49,5
37253526	49
37273549	49
37293467	49
37313424	48,5
37333462	48,5
37353440	48,5
37373384	48,5
37393357	48
37413324	48
37433321	48
37453308	47,5
37473297	47,5
37493285	47,5
37513241	47,5
37533194	47
37553188	47
37573148	47
37593060	47
37613110	46,5
37633159	46,5
37653136	46,5
37673002	46,5
37693032	46
37712932	46
37732983	46
37752918	45,5
37772849	45,5
37792794	45,5
37812823	45,5
37832915	45,5
37852845	45
37872801	45
37892751	45
37912651	45
37932665	45
37952678	44,5
37972621	44,5
37992596	44,5
38012570	44,5
38032611	44,5
38052567	44
38072467	44
38092444	44
38112462	44
38132438	44
38152478	44
38172341	44
38192333	43,5
38212305	43,5
38232306	43,5
38252352	43,5
38272319	43,5
38292249	43,5
38312278	43,5
38332261	43
38352231	43
38372111	43
38392103	43
38412073	43
38432088	43
38452192	43
38471981	43
38491977	43
38511976	43
38531955	43
38551954	43
38571919	43
38591867	43
38611856	43
38631909	43
38651885	43
38671836	43
38691753	43
38711746	42,5
38731711	42,5
38751688	42,5
38771655	42,5
38791636	42,5
38811600	42,5
38831669	42,5
38851647	42,5
38871597	42,5
38891530	43
38911525	43
38931528	43
38951531	43
38971415	43
38991383	43
39011376	43
39031351	43
39051348	43
39071315	43
39091278	43
39111252	43
39131260	43
39151249	43,5
39171205	43,5
39191157	43,5
39211118	43,5
39231127	43,5
39251102	43,5
39271052	43,5
39291039	43,5
39311014	43,5
39331021	43,5
39351003	43,5
39370967	43,5
39390919	43,5
39410950	43,5
39430956	44
39450935	44
39470841	44
39490818	44
39510788	44
39530816	44
39550793	44
39570758	44
39590684	44
39610688	44
39630745	44
39650727	44
39670688	44
39690666	44,5
39710625	44,5
39730580	44,5
39750554	44,5
39770502	44,5
39790459	44,5
39810463	44,5
39830495	44,5
39850456	44,5
39870449	44,5
39890386	44,5
39910342	44,5
39930391	44,5
39950394	45
39970289	45
39990229	45
40010243	45
40030209	45
40050187	45
40070145	45
40090139	45
40110113	45
40130116	45
40150114	45,5
40170040	45,5
40190018	45,5
40210009	45,5
40229996	45,5
40249949	45,5
40269946	45,5
40289926	45,5
40309902	46
40329901	46
40349898	46
40369823	46
40389802	46
40409796	46
40429799	46
40449833	46
40469720	46
40489667	46
40509648	46
40529668	46
40549649	46
40569584	46
40589560	46
40609572	46
40629604	46
40649614	46
40669480	46
40689483	46
40709515	46
40729438	46
40749413	46
40769366	46
40789344	46
40809339	46
40829326	46
40849348	46,5
40869320	46,5
40889317	46,5
40909183	46,5
40929244	46,5
40949203	46,5
40969155	46,5
40989134	46,5
41009113	46,5
41029087	46
41049089	46
41069059	46
41089042	46
41109020	46
41128984	46
41148983	46
41168943	46
41188921	46
41208886	46
41228880	46
41248854	46
41268923	46
41288806	46
41308862	46
41328846	46
41348835	46
41368735	46
41388689	46
41408710	46
41428711	46
41448695	46
41468605	46
41488611	46
41508562	46
41528586	46
41548566	46
41568502	46
41588479	46
41608460	46
41628465	46
41648485	45,5
41668494	45,5
41688395	45,5
41708445	45,5
41728362	45,5
41748338	45,5
41768293	45,5
41788268	45,5
41808263	45,5
41828338	45,5
41848309	45,5
41868278	45,5
41888210	45
41908245	45
41928124	45
41948222	45
41968080	45
41988067	45
42008045	45
42028022	44,5
42048000	44,5
42067996	44,5
42087962	44,5
42107934	44,5
42127943	44,5
42147955	44,5
42167878	44,5
42187857	44,5
42207826	44,5
42227815	44
42247818	44
42267770	44
42287760	44
42307715	44
42327719	44
42347699	44
42367672	44
42387651	43,5
42407650	43,5
42427621	43,5
42447636	43,5
42467553	43,5
42487556	43,5
42507508	43
42527561	43
42547541	43
42567447	43
42587427	43
42607433	43
42627505	43
42647487	43
42667410	43
42687371	42,5
42707401	42,5
42727287	42,5
42747299	42,5
42767252	42,5
42787229	42,5
42807234	42
42827297	42
42847281	42
42867243	42
42887227	42
42907178	42
42927122	41,5
42947187	41,5
42967029	41,5
42987065	41,5
43007008	41,5
43027014	41,5
43046973	41,5
43066968	41,5
43086948	41
43106907	41
43126917	41
43146929	41
43166858	41
43186839	41
43206817	40,5
43226796	40,5
43246870	40,5
43266739	40,5
43286745	40
43306712	40
43326730	40
43346736	40
43366666	40
43386647	40
43406647	39,5
43426630	39,5
43446643	39,5
43466542	39,5
43486542	39,5
43506524	39,5
43526490	39
43546507	39
43566472	39
43586428	39
43606434	39
43626470	38,5
43646476	38,5
43666434	38,5
43686416	38,5
43706302	38,5
43726319	38
43746325	38
43766275	38
43786252	38
43806229	37,5
43826188	37,5
43846226	37,5
43866238	37,5
43886221	37,5
43906084	37
43926088	37
43946128	37
43966054	37
43986031	37
44006009	36,5
44026017	36,5
44046007	36,5
44065950	36,5
44085945	36,5
44105900	36,5
44125908	36
44145911	36
44165894	36
44185849	36
44205799	36
44225801	36
44245789	35,5
44265758	35,5
44285750	35,5
44305747	35,5
44325753	35,5
44345713	35,5
44365677	35,5
44385646	35
44405621	35
44425621	35
44445608	35
44465552	35
44485543	35
44505507	34,5
44525545	34,5
44545528	34,5
44565452	34,5
44585443	34,5
44605498	34,5
44625447	34
44645443	34
44665358	34
44685347	34
44705320	34
44725314	34
44745321	33,5
44765273	33,5
44785263	33,5
44805207	33,5
44825262	33,5
44845291	33,5
44865283	33,5
44885178	33,5
44905199	33
44925169	33
44945195	33
44965086	33
44985068	33
45005049	33
45025028	32,5
45045007	32,5
45064967	32,5
45084990	32,5
45104993	32,5
45124941	32,5
45144917	32
45164869	32
45184902	32
45204926	32
45224844	32
45244828	32
45264823	32
45284790	32
45304788	31,5
45324772	31,5
45344766	31,5
45364699	31,5
45384704	31,5
45404686	31,5
45424673	31,5
45444636	31
45464633	31
45484614	31
45504591	31
45524567	31
45544583	31
45564514	31
45584484	30,5
45604495	30,5
45624501	30,5
45644553	30,5
45664517	30,5
45684393	30,5
45704401	30
45724362	30
45744367	30
45764324	30
45784304	30
45804284	30
45824291	29,5
45844361	29,5
45864306	29,5
45884256	29,5
45904177	29,5
45924220	29,5
45944212	29
45964135	29
45984095	29
46004076	29
46024116	29
46044137	29
46064034	29
46084036	28,5
46104000	28,5
46124022	28,5
46144082	28,5
46163932	28,5
46183955	28
46203907	28
46223904	28
46243928	28
46263852	28
46283834	28
46303857	28
46323842	27,5
46343806	27,5
46363781	27,5
46383783	27,5
46403730	27,5
46423813	27
46443720	27
46463665	27
46483654	27
46503655	27
46523662	27
46543630	26,5
46563585	26,5
46583565	26,5
46603562	26,5
46623562	26,5
46643538	26,5
46663534	26,5
46683516	26
46703498	26
46723438	26
46743452	26
46763400	26
46783384	25,5
46803414	25,5
46823435	25,5
46843419	25,5
46863400	25,5
46883343	25
46903291	25
46923304	25
46943313	25
46963198	25
46983208	25
47003165	24,5
47023181	24,5
47043181	24,5
47063145	24,5
47083128	24,5
47103084	24,5
47123092	24
47143112	24
47163053	24
47183032	24
47203014	24
47222998	24
47242982	23,5
47262947	23,5
47282944	23,5
47302927	23,5
47322928	23,5
47342904	23,5
47362857	23,5
47382840	23
47402821	23
47422848	23
47442855	23
47462770	23
47482752	22,5
47502735	22,5
47522743	22,5
47542750	22,5
47562687	22,5
47582665	22
47602675	22
47622682	22
47642733	21,5
47662691	21,5
47682599	21,5
47702656	21,5
47722547	21,5
47742559	21,5
47762514	21,5
47782494	21
47802483	21
47822491	21
47842693	21
47862483	21
47882489	20,5
47902450	20,5
47922464	20,5
47942468	20
47962340	20
47982321	20
48002280	20
48022287	20
48042316	19,5
48062249	19,5
48082243	19,5
48102201	19,5
48122223	19,5
48142239	19,5
48162171	19,5
48182129	19
48202211	19
48222126	19
48242100	19
48262092	19
48282051	18,5
48302049	18,5
48322082	18,5
48342066	18,5
48362000	18,5
48381959	18
48401992	18
48422017	18
48441993	18
48461893	18
48481876	17,5
48501884	17,5
48521893	17,5
48541859	17,5
48561817	17,5
48581792	17,5
48601803	17
48621794	17
48641815	17
48661748	17
48681799	16,5
48701759	16,5
48721676	16,5
48741685	16,5
48761651	16,5
48781636	16,5
48801636	16
48821696	16
48841666	16
48861640	16
48881622	16
48901598	16
48921616	15,5
48941500	15,5
48961521	15,5
48981499	15,5
49001457	15,5
49021426	15,5
49041432	15,5
49061390	15,5
49081400	15,5
49101362	15,5
49121374	15,5
49141357	15,5
49161297	15,5
49181301	15,5
49201290	15,5
49221277	16
49241269	16
49261237	16
49281202	16
49301186	16
49321194	16
49341197	16
49361160	16
49381144	16
49401092	16
49421196	16
49441102	16
49461143	16
49481028	16
49501020	16,5
49520993	16,5
49541029	16,5
49560974	16,5
49580942	16,5
49600942	16,5
49620915	16,5
49640997	16,5
49660862	16,5
49680959	16,5
49700825	17
49720869	17
49740853	17
49760799	17
49780782	17
49800774	17
49820762	17
49840820	17
49860733	17
49880674	17
49900757	17
49920679	17
49940666	17
49960663	17
49980608	17
50000617	17
50020595	17
50040579	17
50060541	17
50080527	17
50100534	17
50120555	17,5
50140499	17,5
50160463	17,5
50180432	17,5
50200449	17,5
50220459	17,5
50240417	17,5
50260373	17,5
50280379	17,5
50300362	17,5
50320373	17,5
50340356	17,5
50360328	17,5
50380282	17,5
50400265	17,5
50420242	17,5
50440264	17,5
50460315	17,5
50480204	17,5
50500196	17,5
50520183	17,5
50540182	17,5
50560162	17,5
50580116	17,5
50600104	17,5
50620101	17,5
50640192	17,5
50660135	17,5
50680058	17,5
50700015	17,5
50720004	17,5
50740029	17,5
50760008	17,5
50779980	17,5
50799968	17,5
50819997	17,5
50839934	17,5
50859992	17,5
50879889	17,5
50899943	17,5
50919853	17,5
50939871	17,5
50959852	17,5
50979783	17,5
50999768	17,5
51019775	17,5
51039757	17,5
51059735	17,5
51079719	17,5
51099705	17,5
51119713	17,5
51139724	17
51159671	17
51179627	17
51199610	17
51219591	17
51239601	17
51259559	17
51279565	17
51299549	17
51319562	17
51339503	17
51359529	17
51379470	17
51399428	17
51419514	17
51439459	16,5
51459482	16,5
51479388	16,5
51499370	16,5
51519403	16,5
51539347	16,5
51559349	16,5
51579310	16,5
51599292	16,5
51619326	16,5
51639302	16,5
51659290	16,5
51679282	16,5
51699188	16,5
51719198	16,5
51739191	16,5
51759198	16,5
51779165	16,5
51799142	16,5
51819125	16
51839189	16
51859174	16
51879168	16
51899118	16
51919081	16
51939137	16
51959048	16
51978997	16
51998960	16
52018997	16
52038960	16
52058959	16
52078903	16
52098911	15,5
52118920	15,5
52138934	15,5
52158918	15,5
52178856	15,5
52198814	15,5
52218795	15,5
52238781	15,5
52258763	15,5
52278771	15,5
52298779	15,5
52318790	15,5
52338759	15,5
52358722	15,5
52378679	15,5
52398662	15,5
52418736	15,5
52438666	15,5
52458715	15,5
52478578	15
52498587	15
52518571	15
52538558	15
52558562	15
52578530	15
52598484	15
52618526	15
52638572	15
52658532	15
52678513	15
52698496	15
52718394	15
52738410	15
52758367	15
52778392	15
52798332	15
52818335	15
52838360	15
52858385	15
52878313	15
52898314	15
52918402	15
52938286	15
52958303	15
52978201	15
52998185	15
53018195	15
53038171	15,5
53058133	15,5
53078124	15,5
53098108	15,5
53118094	15,5
53138104	15,5
53158064	15,5
53178066	16
53198051	15,5
53218015	15,5
53237998	15,5
53257991	15,5
53277975	15,5
53297960	15,5
53317945	15,5
53337955	16
53357916	16
53377944	16
53397887	16
53417908	16
53437891	16
53457880	16
53477819	16
53497814	16
53517798	16
53537809	16
53557769	16
53577774	16
53597732	16
53617752	16
53637791	16,5
53657772	16,5
53677700	16,5
53697633	16,5
53717617	16,5
53737686	16,5
53757635	16,5
53777654	16,5
53797581	16,5
53817644	16,5
53837667	16,5
53857617	16,5
53877574	16,5
53897483	17
53917524	17
53937598	17
53957512	17
53977511	17
53997449	17
54017423	17
54037412	17
54057398	17
54077363	17
54097349	17,5
54117359	17,5
54137345	17,5
54157532	17,5
54177391	17,5
54197273	17,5
54217262	17,5
54237268	17,5
54257228	17,5
54277217	17,5
54297219	17,5
54317209	17,5
54337230	17,5
54357164	17,5
54377273	17,5
54397130	17,5
54417152	17,5
54437113	17,5
54457078	17,5
54477074	18
54497058	18
54517043	18
54537055	18
54557035	18
54577151	18
54596984	18
54617003	18
54637021	18
54656996	18
54676995	18
54696906	18
54716923	18
54736885	18
54756901	18
54777004	18
54796864	18
54816867	18
54836857	18
54856847	18
54876817	18
54896786	18,5
54916802	18,5
54936754	18,5
54956757	18,5
54976865	18,5
54996724	18,5
55016708	18,5
55036690	18,5
55056671	18,5
55076665	18,5
55096667	18,5
55116656	18,5
55136624	18,5
55156612	18,5
55176743	18,5
55196580	18,5
55216586	18,5
55236544	18,5
55256530	18,5
55276548	18,5
55296533	18,5
55316521	18,5
55336520	18,5
55356491	18,5
55376592	18,5
55396465	18,5
55416474	18,5
55436478	18,5
55456443	18,5
55476374	18,5
55496365	18,5
55516376	18,5
55536340	18
55556317	18
55576332	18
55596339	18
55616300	18
55636332	18
55656316	18
55676295	18
55696248	18
55716237	18
55736251	18
55756209	18
55776193	18
55796200	18
55816166	18
55836208	18
55856204	18
55876140	18
55896196	18
55916117	18
55936120	18
55956084	18
55975986	18
55996097	18
56016105	18
56036027	18
56056013	18
56075999	18
56096011	18
56116001	18
56135957	18
56155948	18
56175869	18
56195931	18
56215931	18
56235887	18
56255898	18
56275861	18
56295898	18
56315862	18
56335844	18
56355832	18
56375820	18
56395841	18
56415821	18
56435808	18
56455793	18
56475787	18
56495773	18
56515720	18
56535809	18
56555693	18
56575679	18
56595719	18
56615688	18
56635700	18
56655638	18
