Time Stamp	Velocidad 
736534044	6,5
736553806	6,5
736573798	6,5
736593844	6,5
736613822	6,5
736634053	6,5
736654081	6,5
736673805	6,5
736693790	6,5
736713799	6,5
736734170	6,5
736753738	6,5
736773730	6,5
736793715	6,5
736813755	6,5
736833993	6,5
736854038	7
736873751	7
736893787	7
736913745	7
736934088	7
736953720	7
736973709	7
736993713	7
737013662	7
737033911	7
737053902	7
737073681	7
737093693	7
737113693	7
737133978	7
737153679	7
737173614	7
737193643	7
737213643	7
737233929	7,5
737253897	7,5
737273609	7,5
737293611	7,5
737313694	7,5
737333928	7,5
737353581	7,5
737373567	7,5
737393596	7,5
737413573	7,5
737433844	7,5
737453859	7,5
737473644	7,5
737493602	7,5
737513551	7,5
737533754	7,5
737553529	7,5
737573514	7,5
737593561	7,5
737613534	7,5
737633784	7,5
737653768	8
737673580	8
737693541	8
737713493	8
737733733	8
737753494	8
737773449	8
737793440	8
737813483	8
737833713	8
737853724	8
737873457	8
737893471	8
737913452	8
737933658	8
737953398	8
737973425	8
737993418	8
738013362	8
738033609	8
738053640	8,5
738073410	8,5
738093423	8,5
738113444	8,5
738133598	8,5
738153418	8,5
738173353	8,5
738193387	8,5
738213366	8,5
738233585	8,5
738253552	8,5
738273333	8,5
738293299	8,5
738313286	9
738333504	9
738353339	9
738373245	9
738393266	9
738413250	9
738433488	9
738453503	9,5
738473263	9,5
738493291	9,5
738513183	9,5
738533451	9,5
738553178	9,5
738573267	9,5
738593205	9,5
738613187	9,5
738633415	10
738653389	10
738673242	10
738693205	10
738713132	10
738733381	10
738753140	10
738773099	10
738793089	10,5
738813107	10,5
738833316	10,5
738853308	10,5
738873232	10,5
738893105	10,5
738913119	11
738933300	11
738953089	11
738973120	11
738992999	11
739012987	11
739033263	11,5
739053244	11,5
739073086	11,5
739093023	11,5
739112984	11,5
739133252	11,5
739152992	12
739173045	12
739193050	12
739213044	12
739233185	12
739253211	12,5
739273022	12,5
739292891	12,5
739312981	12,5
739333163	12,5
739353020	13
739373136	13
739392962	13
739412938	13
739433124	13
739453143	13
739473043	13
739492974	13,5
739512865	13,5
739533060	13,5
739552851	13,5
739572993	13,5
739592885	13,5
739612893	14
739633019	14
739653087	14
739672948	14
739692885	14
739712805	14,5
739732997	14,5
739752848	14,5
739772970	14,5
739792760	14,5
739812771	15
739832957	15
739853015	15
739872751	15
739892709	15
739912702	15,5
739933006	15,5
739952679	15,5
739972815	15,5
739992707	15,5
740012653	15,5
740032869	16
740052897	16
740072729	16
740092645	16
740112674	16
740132825	16
740152638	16,5
740172699	16,5
740192623	16,5
740212604	16,5
740232822	16,5
740252834	16,5
740272616	16,5
740292559	17
740312579	17
740332776	17
740352562	17
740372712	17
740392527	17
740412535	17,5
740432768	17,5
740452763	17,5
740472700	17,5
740492467	17,5
740512444	17,5
740532688	17,5
740552472	18
740572647	18
740592428	18
740612417	18
740632637	18
740652658	18
740672586	18
740692419	18
740712410	18,5
740732624	18,5
740752398	18,5
740772562	18,5
740792369	18,5
740809470	18,5
740832562	18,5
740852614	18,5
740869514	18,5
740889494	19
740909471	19
740932576	19
740952280	19
740969400	19
740989428	19
741009365	19
741032463	19
741052484	19,5
741069402	19,5
741089339	19,5
741109348	19,5
741132454	19,5
741149316	19,5
741169339	19,5
741189366	19,5
741209293	19,5
741232413	19,5
741252453	20
741269236	20
741289252	20
741309249	20
741332385	20
741349309	20
741369275	20
741389198	20
741409258	20
741432333	20,5
741452355	20,5
741469248	20,5
741489231	20,5
741509148	20,5
741529125	20,5
741549171	20,5
741569202	20,5
741589171	20,5
741609173	20,5
741629153	20,5
741652210	21
741669137	21
741689131	21
741709130	21
741729122	21
741749139	21
741769037	21
741789021	21
741809046	21
741829080	21
741852171	21
741869039	21
741889046	21
741909022	21
741929013	21
741949031	21
741968978	21
741989019	21
742008938	21
742028945	21
742052057	21
742068938	21
742088912	21
742108982	21
742128969	21
742148985	21
742168953	21
742188946	21
742208936	21
742228903	21
742252017	21
742268803	21
742288795	21
742308782	21
742328828	21
742348862	21
742368830	21
742388808	21
742408812	21
742428804	21
742451904	21
742468788	21
742488801	21
742508704	21
742528693	21
742548740	21
742568695	21
742588752	21
742608749	20,5
742628736	20,5
742648737	20,5
742668705	20,5
742688696	20,5
742708675	20,5
742728683	20,5
742748684	20,5
742768608	20,5
742788593	20,5
742808603	20,5
742828628	20,5
742848656	20,5
742868622	20,5
742888628	20,5
742908562	20,5
742928614	20,5
742948614	20,5
742968543	20,5
742988572	20,5
743008475	20,5
743028502	20,5
743048522	20,5
743068465	20,5
743088480	20,5
743108447	20,5
743128464	20
743148448	20
743168423	20
743188478	20
743208470	20
743228462	20
743248466	20
743268399	20
743288450	20
743308424	20
743328418	20
743348440	20
743368393	20
743388409	20
743408375	20
743428407	20,5
743448398	20,5
743468338	20,5
743488342	20
743508293	20
743528311	20
743548300	20
743568260	20
743588263	20
743608312	20
743628299	20
743648316	20
743668268	20
743688260	20
743708268	20
743728244	20
743748261	20
743768170	20
743788221	20
743808222	20
743828215	20
743848235	20
743868187	20
743888150	20
743908186	20
743928202	20
743948195	19,5
743968097	19,5
743988153	19,5
744008065	19,5
744028083	19,5
744048073	19,5
744068055	19,5
744088099	19,5
744108063	19,5
744128098	19,5
744148089	19,5
744168083	19,5
744188060	19,5
744208065	19,5
744227970	19
744248073	19
744267985	19
744287979	19
744307935	19
744328016	19
744348016	19
744367975	19
744387978	19
744407959	19
744427976	18,5
744447994	18,5
744467935	18,5
744487936	18,5
744507843	18,5
744527849	18,5
744547920	18,5
744567916	18,5
744587896	18,5
744607863	18,5
744627896	18,5
744647831	18
744667854	18
744687831	18
744707822	18
744727854	18
744747836	18
744767759	18
744787781	18
744807730	18
744827762	18
744847767	17,5
744867736	17,5
744887774	17,5
744907743	17,5
744927736	17,5
744947714	17,5
744967734	17,5
744987727	17,5
745007636	17
745027675	17
745047671	17
745067692	17
745087671	17
745107664	17
745127644	17
745147659	16,5
745167655	16,5
745187640	16,5
745207568	16,5
745227597	16,5
745247623	16,5
745267561	16,5
745287547	16,5
745307533	16,5
745327596	16
745347603	16
745367569	16
745387530	16
745407543	16
745427538	16
745447561	16
745467537	16
745487473	15,5
745507466	15,5
745527457	15,5
745547453	15,5
745567437	15,5
745587422	15,5
745607442	15,5
745627458	15
745647468	15
745667442	15
745687434	15
745707371	15
745727419	15
745747401	15
745767337	15
745787320	15
745807341	14,5
745827379	14,5
745847363	14,5
745867339	14,5
745887332	14,5
745907340	14,5
745927341	14,5
745947335	14
745967315	14
745987332	14
746007211	14
746027229	14
746047223	14
746067219	14
746087273	14
746107257	13,5
746127231	13,5
746147255	13,5
746167222	13,5
746187214	13,5
746207197	13,5
746227223	13,5
746247179	13
746267153	13
746287100	13
746307126	13
746327160	13
746347177	13
746367144	13
746387137	13
746407093	13
746427146	13
746447137	12,5
746467122	12,5
746487101	12,5
746506992	12,5
746526988	12,5
746547055	12,5
746567038	12,5
746587044	12,5
746607032	12,5
746627019	12
746647063	12
746666990	12
746686984	12
746706977	12
746726975	12
746746985	12
746766932	12
746786905	12
746806875	11,5
746826906	11,5
746846951	11,5
746866895	11,5
746886892	11,5
746906849	11,5
746926927	11,5
746946893	11,5
746966845	11,5
746986851	11,5
747006966	11,5
747026817	11
747046855	11
747066884	11
747086885	11
747106893	11
747126873	11
747146868	11
747166813	11
747186803	10,5
747206752	10,5
747226805	10,5
747246773	10,5
747266733	10,5
747286713	10,5
747306688	10,5
747326763	10,5
747346785	10,5
747366734	10,5
747386741	10,5
747406734	10
747426725	10
747446743	10
747466626	10
747486689	10
747506639	10
747526631	10
747546647	10
747566615	10
747586672	10
747606657	10
747626648	10
747646666	10
747666620	10
747686612	10
747706565	10
747726611	10,5
747746628	10
747766510	10
747786521	10
747806528	10
747826559	10
747846576	9,5
747866543	9,5
747886536	9,5
747906529	9,5
747926521	9,5
747946539	9,5
747966468	9,5
747986498	10
748006412	10
748026413	10
748046430	10
748066425	10
748086476	10
748106472	10
748126461	10
748146453	10
748166368	10
748186424	10
748206416	10
748226369	10,5
748246441	10,5
748266324	10,5
748286325	10,5
748306335	10,5
748326386	10,5
748346378	11
748366370	11
748386347	11
748406340	11
748426333	11
748446325	11
748466318	11
748486310	11
748506234	11
748526226	11,5
748546219	11,5
748566208	11,5
748586210	11,5
748606280	11,5
748626189	12
748646237	12
748666256	12
748686235	12
748706228	12,5
748726205	12,5
748746178	12,5
748766126	12,5
748786116	13
748806140	13
748826184	13
748846137	13
748866169	13
748886161	13
748906125	13
748926146	13,5
748946100	13,5
748966142	13,5
748986124	13,5
749006034	13,5
749026034	13,5
749046052	14
749066045	14
749086101	14
749106050	14
749126074	14,5
749146066	14,5
749166070	14,5
749186063	14,5
749206042	14,5
749226049	15
749245993	15
749265940	15
749285941	15
749305956	15
749325944	15,5
749345959	15,5
749365937	15,5
749385989	15,5
749405968	16
749425891	16
749445918	16
749465899	16
749485922	16
749505848	16,5
749525871	16,5
749545844	16,5
749565903	16,5
749585905	16,5
749605894	17
749625887	17
749645879	17
749665862	17
749685837	17,5
749705895	17,5
749725851	17,5
749745773	18
749765779	18
749785793	18
749805775	18
749825815	18
749845769	18,5
749865760	18,5
749885764	18,5
749905773	18,5
749925778	18,5
749945770	19
749965726	19
749985760	19
750005665	19
750025662	19,5
750045656	19,5
750065656	19,5
750085574	19,5
750105601	19,5
750125705	20
750145660	20
750165684	20
750185647	20
750205668	20,5
750225656	20,5
750245665	20,5
750265498	20,5
750285568	20,5
750305585	21
750325579	21
750345587	21
750365618	21
750385621	21
750405538	21
750425585	21,5
750445551	21,5
750465572	21,5
750485584	21,5
750505409	21,5
750525507	22
750545518	22
750565414	22
750585548	22
750605467	22
750625513	22,5
750645516	22,5
750665436	22,5
750685427	22,5
750705382	22,5
750725369	22,5
750745445	23
750765339	23
750785316	23
750805319	23
750825381	23
750845444	23,5
750865363	23,5
750885356	23,5
750905321	23,5
750925420	23,5
750945327	23,5
750965327	23,5
750985283	23,5
751005230	24
751025234	24
751045338	24
751065249	24
751085298	24
751105296	24
751125283	24
751145293	24
751165270	24
751185264	24,5
751205256	24,5
751225159	24,5
751245301	24,5
751265163	24,5
751285138	24,5
751305143	24,5
751325179	24,5
751345191	24,5
751365184	24,5
751385177	25
751405107	25
751425127	25
751445230	25
751465164	25
751485131	25
751505039	25
751525058	25
751545053	25
751565040	25
751585039	25
751605039	25
751625116	25
751645099	25
751665077	25
751685045	25
751705022	25
751725070	25
751745065	25
751764962	25
751784960	25
751804935	25
751825004	25
751845021	25
751864981	25
751884982	25
751904975	24,5
751924969	24,5
751944986	24,5
751964946	24,5
751984974	24,5
752004875	24,5
752024884	24,5
752044902	24,5
752064859	24,5
752084920	24,5
752104921	24,5
752124905	24,5
752144923	24,5
752164839	24,5
752184870	24,5
752204863	24
752224870	24
752244888	24
752264803	24
752284793	24
752304792	24
752324787	24
752344786	24
752364798	24
752384813	24
752404806	24
752424799	24
752444818	24
752464785	24
752484779	24
752504717	23,5
752524710	23,5
752544701	23,5
752564689	23,5
752584677	23,5
752604737	23,5
752624730	23,5
752644749	23,5
752664717	23,5
752684628	23,5
752704703	23,5
752724695	23,5
752744689	23,5
752764604	23,5
752784576	23,5
752804554	23
752824721	23
752844648	23
752864643	23
752884625	23
752904556	23
752924611	23
752944604	23
752964583	23
752984565	23
753004479	23
753024499	22,5
753044518	22,5
753064482	22,5
753084531	22,5
753104463	22,5
753124517	22,5
753144535	22,5
753164504	22,5
753184459	22,5
753204454	22,5
753224445	22,5
753244500	22,5
753264399	22,5
753284400	22
753304456	22
753324448	22
753344467	22
753364435	22
753384427	22
753404396	22
753424413	22
753444431	21,5
753464405	21,5
753484394	21,5
753504305	21,5
753524304	21,5
753544345	21,5
753564366	21,5
753584358	21,5
753604352	21,5
753624345	21
753644363	21
753664306	21
753684324	21
753704318	21
753724311	21
753744304	21
753764221	21
753784238	21
753804259	20,5
753824276	20,5
753844295	20,5
753864200	20,5
753884256	20,5
753904188	20,5
753924243	20,5
753944235	20
753964205	20
753984211	20
754004109	20
754024141	20
754044175	20
754064133	20
754084153	20
754104157	20
754124175	19,5
754144169	19,5
754164137	19,5
754184145	19,5
754204123	19,5
754224116	19,5
754244155	19,5
754264027	19,5
754284018	19
754304031	19
754324114	19
754344108	19
754364076	19
754384084	19
754404030	18,5
754424038	18,5
754444066	18,5
754464035	18,5
754484026	18,5
754503951	18,5
754523960	18,5
754543974	18
754563942	18
754583992	18
754603995	18
754624002	18
754643999	18
754663967	18
754683952	18
754703953	17,5
754723938	17,5
754743969	17,5
754763858	17,5
754783856	17,5
754803929	17,5
754823911	17
754843928	17
754863882	17
754883890	17
754903852	17
754923889	17
754943888	16,5
754963868	16,5
754983860	16,5
755003832	16,5
755023777	16,5
755043812	16,5
755063778	16,5
755083809	16,5
755103840	16
755123828	16
755143797	16
755163815	16
755183775	16
755203778	16
755223797	15,5
755243780	15,5
755263666	15,5
755283668	15,5
755303729	15,5
755323723	15
755343733	15
755363709	15
755383694	15
755403696	15
755423690	15
755443697	15
755463682	15
755483676	14,5
755503590	14,5
755523612	14,5
755543609	14,5
755563584	14,5
755583643	14,5
755603629	14,5
755623623	14
755643631	14
755663609	14
755683603	14
755703596	14
755723621	13,5
755743607	13,5
755763496	13,5
755783496	13,5
755803571	13,5
755823563	13,5
755843572	13,5
755863550	13,5
755883544	13
755903531	13
755923524	13
755943540	13
755963518	13
755983511	13
756003420	12,5
756023434	12,5
756043433	12,5
756063423	12,5
756083457	12,5
756103476	12,5
756123470	12
756143477	12
756163456	12
756183406	12
756203433	12
756223437	12
756243470	11,5
756263305	11,5
756283328	11,5
756303382	11,5
756323400	11,5
756343422	11,5
756363356	11,5
756383374	11
756403343	11
756423361	11
756443354	11
756463323	11
756483324	11
756503273	10,5
756523225	10,5
756543288	10,5
756563291	10,5
756583246	10,5
756603282	10,5
756623271	10
756643321	10
756663265	10
756683258	10
756703251	10
756723270	10
756743264	9,5
756763142	9,5
756783167	9,5
756803132	9,5
756823206	9,5
756843297	9,5
756863118	9,5
756883106	9,5
756903171	9
756923092	9
756943184	9
756963162	9
756983154	9
757003115	9
757023063	8,5
757043108	8,5
757063093	8,5
757083123	8,5
757103136	8,5
757123075	8,5
757143069	8,5
757163072	8,5
757183063	8
757203102	8
757223089	8
757243116	8
757262977	8
757283004	8
757302976	8
757323001	8
757342999	8
757362969	8
757382977	7,5
757402963	7,5
757422953	7,5
757443012	7,5
757462932	7,5
757482951	7,5
757502964	7,5
757522941	7,5
757542947	7,5
757562875	7,5
757582896	7,5
757602908	7,5
757622900	7,5
757642962	7,5
757662881	7,5
757682897	7,5
757702923	7,5
757722864	7,5
757742926	7
757762823	7
757782870	7
757802818	7
757822806	7
757842891	7
757862870	7
757882866	7
757902857	7
757922849	7,5
757942845	7,5
757962779	7,5
757982825	7,5
758002788	7,5
758022758	7,5
758042747	7,5
758062752	7,5
758082726	7,5
758102702	7,5
758122785	7,5
758142775	7,5
758162754	7,5
758182707	7,5
758202743	7,5
758222749	7,5
758242768	7,5
758262665	7,5
758282654	8
758302637	8
758322714	8
758342737	8
758362707	8
758382642	8
758402693	8
758422687	8
758442705	8
758462620	8
758482628	8
758502661	8,5
758522600	8,5
758542603	8,5
758562586	8,5
758582569	8,5
758602536	8,5
758622624	8,5
758642580	8,5
758662612	8,5
758682565	8,5
758702548	8,5
758722578	8,5
758742572	9
758762502	9
758782490	9
758802459	9
758822548	9
758842575	9
758862521	9
758882491	9
758902446	9,5
758922517	9,5
758942524	9,5
758962493	9,5
758982467	9,5
759002457	9,5
759022414	9,5
759042425	9,5
759062401	9,5
759082441	9,5
759102399	9,5
759122373	10
759142412	10
759162417	10
759182372	10
759202397	10
759222412	10
759242422	10
759262345	10
759282339	10
759302317	10
759322315	10
759342365	10
759362370	10
759382364	10
759402309	10
759422351	10
759442334	10
759462327	10
759482332	10
759502271	10
759522244	10
759542273	10,5
759562282	10,5
759582299	10,5
759602270	10,5
759622275	10,5
759642294	10,5
759662250	10,5
759682255	10,5
759702240	10,5
759722190	10,5
759742237	10,5
759762122	10,5
759782145	10,5
759802142	10,5
759822151	10,5
759842173	10,5
759862172	10,5
759882177	10,5
759902135	10,5
759922182	10,5
759942184	10,5
759962142	10,5
759982116	10,5
760002106	10,5
760022066	10,5
760042095	10,5
760062122	10,5
760082124	10,5
760102067	10,5
760122097	10,5
760142077	10,5
760162029	10,5
760182093	10,5
760202088	10,5
760222066	10,5
760242085	10,5
760262013	10,5
760282008	10,5
760301974	10,5
760321984	10,5
760342054	10,5
760362038	10,5
760382032	10,5
760402026	10,5
760422005	10,5
760441999	10,5
760461998	10,5
760482002	10,5
760501995	10,5
760521891	10,5
760541942	10,5
760561913	10,5
760581926	10,5
760601946	10
760621944	10
760641964	10
760661922	10
760681909	10
760701935	10
760721878	10
760741933	10
760761861	10
760781856	10
760801855	10
760821829	10
760841845	10
760861831	10
760881826	10
760901877	10
760921855	10
760941874	9,5
760961820	9,5
760981837	9,5
761001777	9,5
761021763	9,5
761041791	9,5
761061823	9,5
761081795	9,5
761101795	9,5
761121792	9
761141814	9
761161774	9
761181737	9
761201702	9
761221780	9
761241784	9
761261665	9
761281666	9
761301647	9
761321720	9
761341728	8,5
761361699	8,5
761381708	8,5
761401647	8,5
761421696	8,5
761441700	8,5
761461669	8,5
761481662	8,5
761501671	8,5
761521610	8,5
761541629	8,5
761561594	8,5
761581600	8,5
761601557	8,5
761621644	8,5
761641602	8,5
761661609	8,5
761681602	8,5
761701560	8,5
761721606	8,5
761741610	8,5
761761516	8,5
761781521	8,5
761801493	8
761821544	8
761841594	8
761861550	8
761881518	8
761901501	8
761921475	8
761941552	8
761961520	8
761981464	8
762001458	8
762021442	8
762041467	8
762061501	8
762081460	8
762101455	8
762121436	8
762141430	8
762161355	8
762181393	8
762201387	8
762221419	8
762241440	7,5
762261369	7,5
762281372	7,5
762301362	7,5
762321353	7,5
762341416	7,5
762361346	7,5
762381372	7,5
762401326	7,5
762421376	7,5
762441394	7,5
762461364	7,5
762481305	7,5
762501353	7,5
762521316	7,5
762541310	7,5
762561273	7,5
762581286	7,5
762601280	7,5
762621313	7,5
762641331	7,5
762661257	7,5
762681285	7,5
762701279	7,5
762721288	7,5
762741307	7,5
762761220	7,5
762781194	7,5
762801197	7,5
762821254	7,5
762841274	7,5
762861202	7,5
762881227	7,5
762901221	7,5
762921174	7,5
762941249	7,5
762961136	7,5
762981198	7,5
763001154	7,5
763021093	7,5
763041132	7,5
763061140	7,5
763081170	7,5
763101138	8
763121180	8
763141136	8
763161107	8
763181142	8
763201135	8
763221118	8
763241109	8
763261076	8
763281052	8
763301053	8
763321005	8
763341058	8,5
763361083	8,5
763381083	8,5
763401052	8,5
763421052	8,5
763441052	8,5
763461049	8,5
763481029	8,5
763501023	8,5
763520956	8,5
763540963	9
763561014	9
763581011	9
763600994	9
763620980	9
763641022	9
763660992	9
763680986	9
763701005	9,5
763720965	9,5
763740994	9,5
763760869	9,5
763780863	9,5
763800896	9,5
763820879	9,5
763840966	9,5
763860927	9,5
763880937	10
763900909	10
763920918	10
763940937	10
763960896	10
763980901	10
764000881	10
764020807	10
764040820	10
764060866	10
764080797	10,5
764100822	10,5
764120860	10,5
764140881	10,5
764160841	10,5
764180833	10,5
764200787	10,5
764220826	11
764240852	11
