Time Stamp	Velocidad
402790750	2,5
402810795	2,5
402830864	3
402850719	3
402870706	3
402890693	3
402910768	3
402930851	3
402950744	3
402970740	3,5
402990705	3,5
403010855	3,5
403030890	3,5
403050913	3,5
403070705	3,5
403090705	4
403110894	4
403130872	4
403150695	4
403170700	4
403190671	4
403210945	4,5
403230921	4,5
403250742	4,5
403270744	4,5
403290768	4,5
403310941	4,5
403330722	5
403350722	5
403370722	5
403390747	5
403410747	5
403430722	5
403450749	5
403470796	5
403490750	5,5
403510795	5,5
403530796	5,5
403550750	5,5
403570795	5,5
403590795	5,5
403610796	6
403630796	6
403650749	6
403670750	6
403690751	6
403710759	6
403730796	6,5
403750750	6,5
403770776	6,5
403790796	6,5
403810797	6,5
403830751	6,5
403850769	6,5
403870799	7
403890751	7
403910751	7
403930776	7
403950782	7
403970786	7
403990803	7
404010804	7,5
404030762	7,5
404050787	7,5
404070787	7,5
404090787	7,5
404110803	7,5
404130806	8
404150777	8
404170783	8
404190778	8
404210779	8
404230818	8
404250843	8
404270843	8
404290783	8,5
404310797	8,5
404330844	8,5
404350797	8,5
404370843	8,5
404390805	8,5
404410780	9
404430781	9
404450782	9
404470781	9
404490839	9
404510798	9,5
404530819	9,5
404550845	9,5
404570863	9,5
404590820	9,5
404610835	9,5
404630807	10
404650807	10
404670782	10
404690834	10
404710818	10
404730817	10
404750859	10
404770811	10
404790840	10,5
404810810	10,5
404830890	10,5
404850835	10,5
404870809	10,5
404890834	10,5
404910809	11
404930835	11
404950819	11
404970836	11
404990819	11
405010844	11
405030892	11
405050827	11
405070820	11,5
405090862	11,5
405110838	11,5
405130888	11,5
405150835	11,5
405170837	11,5
405190838	12
405210871	12
405230836	12
405250874	12
405270839	12
405290812	12
405310864	12
405330863	12,5
405350814	12,5
405370859	12,5
405390837	12,5
405410812	12,5
405430815	12,5
405450873	12,5
405470865	13
405490849	13
405510921	13
405530824	13
405550866	13
405570856	13
405590874	13
405610924	13,5
405630849	13,5
405650814	13,5
405670840	13,5
405690840	13,5
405710850	13,5
405730850	13,5
405750887	13,5
405770641	14
405790674	14
405810679	14
405830917	14
405850666	14
405870688	14
405890841	14,5
405910891	14,5
405930667	14,5
405950688	14,5
405970681	14,5
405990681	14,5
406010653	15
406030884	15
406050714	15
406070664	15
406090681	15
406110714	15
406130887	15
406150818	15
406170843	15,5
406190645	15,5
406210853	15,5
406230846	15,5
406250629	15,5
406270669	15,5
406290696	16
406310691	16
406330723	16
406350666	16
406370845	16
406390845	16
406410820	16,5
406430822	16,5
406450682	16,5
406470675	16,5
406490675	16,5
406510727	16,5
406530840	16,5
406550661	16,5
406570701	17
406590682	17
406610694	17
406630691	17
406650647	17
406670647	17
406690684	17,5
406710673	17,5
406730695	17,5
406750670	17,5
406770734	17,5
406790731	17,5
406810698	18
406830744	18
406850716	18
406870698	18
406890707	18
406910685	18
406930660	18
406950680	18
406970712	18,5
406990706	18,5
407010857	18,5
407030651	18,5
407050749	18,5
407070826	18,5
407090674	18,5
407110655	19
407130680	19
407150633	19
407170662	19
407190683	19
407210681	19
407230859	19
407250734	19
407270688	19,5
407290699	19,5
407310725	19,5
407330748	19,5
407350702	19,5
407370956	19,5
407390661	19,5
407410689	19,5
407430688	19,5
407450684	19,5
407470938	19,5
407490711	19,5
407510705	19,5
407530690	19,5
407550680	19,5
407570752	19,5
407590714	19,5
407610734	19,5
407630726	19,5
407650688	19,5
407670641	20
407690662	20
407710685	20
407730713	20
407750713	20
407770742	20
407790739	20
407810770	20
407830708	20
407850684	20
407870685	20
407890738	20
407910693	20
407930717	20
407950714	20
407970688	20
407990713	20,5
408010745	20,5
408030694	20,5
408050720	20,5
408070757	20,5
408090757	20,5
408110736	20,5
408130754	20,5
408150642	20,5
408170718	20,5
408190666	20,5
408210714	21
408230714	21
408250715	21
408270700	21
408290782	21
408310733	21
408330723	21
408350735	21
408370738	21
408390692	21
408410722	21
408430696	21
408450742	21
408470772	21,5
408490695	21,5
408510698	21,5
408530773	21,5
408550734	21,5
408570753	21,5
408590796	21,5
408610814	21,5
408630748	21,5
408650747	21,5
408670724	22
408690671	22
408710692	22
408730645	22
408750746	22
408770716	22
408790675	22
408810748	22,5
408830779	22,5
408850756	22,5
408870759	22,5
408890699	22,5
408910725	22,5
408930724	22,5
408950720	22,5
408970724	23
408990700	23
409010722	23
409030717	23
409050788	23
409070692	23
409090739	23
409110740	23
409130719	23,5
409150700	23,5
409170702	23,5
409190723	23,5
409210746	23,5
409230698	23,5
409250695	23,5
409270705	23,5
409290789	23,5
409310741	23,5
409330717	23,5
409350753	23,5
409370760	24
409390725	24
409410729	24
409430727	24
409450699	24
409470725	24
409490726	24
409510672	24
409530681	24
409550717	24
409570772	24,5
409590769	24,5
409610773	24,5
409630766	24,5
409650705	24,5
409670729	24,5
409690678	24,5
409710724	24,5
409730726	24,5
409750701	24,5
409770722	24,5
409790743	24,5
409810716	24,5
409830761	24,5
409850747	24,5
409870747	24,5
409890707	25
409910708	25
409930730	25
409950729	25
409970733	25
409990703	25
410010706	25
410030795	25
410050754	25
410070772	25
410090739	25,5
410110741	25,5
410130753	25,5
410150733	25,5
410170734	25,5
410190756	25,5
410210751	25,5
410230702	25,5
410250752	25,5
410270772	25,5
410290823	25,5
410310706	25,5
410330722	26
410350751	26
410370748	26
410390726	26
410410676	26
410430752	26
410450762	26
410470753	26
410490824	26
410510706	26
410530824	26
410550704	26
410570749	26,5
410590774	26,5
410610732	26,5
410630705	26,5
410650753	26,5
410670731	26,5
410690705	26,5
410710764	26,5
410730751	26,5
410750761	26,5
410770705	27
410790735	27
410810810	27
410830776	27
410850730	27
410870752	27
410890755	27
410910755	27
410930756	27
410950766	27
410970742	27
410990737	27
411010742	27,5
411030753	27,5
411050737	27,5
411070756	27,5
411090550	27,5
411110786	27,5
411130758	27,5
411150765	27,5
411170816	27,5
411190735	28
411210709	28
411230795	28
411250719	28
411270783	28
411290609	28
411310760	28
411330852	28
411350773	28
411370737	28,5
411390777	28,5
411410777	28,5
411430726	28,5
411450738	28,5
411470720	28,5
411490745	28,5
411510764	29
411530746	29
411550808	29
411570764	29
411590757	29
411610801	29
411630779	29
411650580	29
411670780	29,5
411690569	29,5
411710761	29,5
411730772	29,5
411750570	29,5
411770738	29,5
411790558	29,5
411810614	29,5
411830798	30
411850566	30
411870607	30
411890563	30
411910539	30
411930539	30
411950566	30
411970565	30,5
411990574	30,5
412010594	30,5
412030760	30,5
412050785	30,5
412070615	30,5
412090628	31
412110639	31
412130811	31
412150565	31
412170740	31
412190542	31
412210551	31,5
412230811	31,5
412250787	31,5
412270590	31,5
412290791	31,5
412310546	31,5
412330787	31,5
412350636	31,5
412370530	32
412390542	32
412410742	32
412430567	32
412450578	32
412470558	32
412490641	32
412510715	32
412530627	32,5
412550730	32,5
412570615	32,5
412590717	32,5
412610633	32,5
412630613	32,5
412650668	32,5
412670596	32,5
412690597	32,5
412710680	32,5
412730578	33
412750615	33
412770717	33
412790649	33
412810625	33
412830614	33
412850821	33
412870611	33
412890596	33
412910496	33
412930597	33
412950606	33
412970532	33
412990569	33
413010620	33
413030594	33
413050533	33
413070545	33
413090569	33
413110632	33
413130594	33
413150522	33
413170578	33
413190549	33
413210550	33
413230623	33
413250565	33
413270608	33
413290567	33
413310560	33
413330572	33
413350632	33
413370721	33
413390575	33
413410599	33
413430551	33
413450560	33
413470585	33
413490640	33
413510538	33
413530633	33
413550635	33
413570583	33
413590628	33
413610630	33
413630581	33
413650601	33
413670580	33
413690578	33
413710612	33
413730733	33
413750623	33
413770734	33
413790584	33
413810699	33
413830620	33
413850727	33
413870653	33
413890604	33
413910553	33
413930529	33
413950540	33
413970589	33
413990726	33
414010620	32,5
414030726	32,5
414050621	32,5
414070603	32,5
414090727	32,5
414110608	32,5
414130621	32,5
414150605	32,5
414170598	32,5
414190581	32,5
414210616	32
414230702	32
414250738	32
414270737	32
414290730	32
414310682	32
414330566	32
414350635	32
414370739	32
414390557	32
414410607	32
414430608	32
414450693	32
414470618	31,5
414490685	31,5
414510731	31,5
414530632	31,5
414550688	31,5
414570581	31,5
414590730	31,5
414610731	31,5
414630632	31,5
414650684	31,5
414670685	31,5
414690686	31,5
414710971	31,5
414730730	31,5
414750633	31,5
414770614	31,5
414790582	31,5
414810551	31,5
414830618	31,5
414850629	31,5
414870725	31,5
414890561	31
414910586	31
414930588	31
414950697	31
414970597	31
414990651	31
415010643	31
415030717	31
415050734	31
415070716	31
415090734	31
415110646	31
415130615	31
415150588	31
415170588	31
415190588	31
415210704	31
415230721	31
415250654	31
415270727	31
415290631	31,5
415310630	31
415330690	31,5
415350726	31,5
415370611	31,5
415390615	31,5
415410790	31,5
415430566	31,5
415450626	31,5
415470625	31,5
415490584	31,5
415510617	31,5
415530622	31,5
415550737	31,5
415570720	31,5
415590613	31,5
415610733	31,5
415630720	31,5
415650617	31,5
415670592	31,5
415690617	31,5
415710703	31,5
415730731	32
415750656	32
415770724	32
415790650	32
415810732	32
415830650	32
415850749	32
415870750	32
415890693	32
415910844	32,5
415930621	32,5
415950629	32,5
415970704	32,5
415990658	32,5
416010724	32,5
416030646	32,5
416050742	32,5
416070660	32,5
416090741	32,5
416110874	32,5
416130724	32,5
416150695	32,5
416170622	32,5
416190698	32,5
416210899	33
416230700	33
416250713	33
416270698	33
416290744	33
416310740	33
416330744	33
416350631	33
416370764	33
416390642	33,5
416410892	33,5
416430662	33,5
416450652	33,5
416470719	33,5
416490715	33,5
416510887	33,5
416530723	33,5
416550753	33,5
416570747	33,5
416590749	33,5
416610884	34
416630729	34
416650718	34
416670707	34
416690733	34
416710852	34
416730704	34,5
416750713	34,5
416770724	34,5
416790884	34,5
416810870	34,5
416830751	34,5
416850758	34,5
416870770	34,5
416890745	35
416910923	35
416930742	35
416950729	35
416970724	35
416990714	35
417010901	35
417030704	35
417050751	35
417070768	35,5
417090774	35,5
417110921	35,5
417130751	35,5
417150710	35,5
417170713	35,5
417190708	36
417210883	36
417230706	36
417250715	36
417270705	36
417290752	36
417310923	36
417330755	36,5
417350719	36,5
417370713	36,5
417390710	36,5
417410836	36,5
417430710	36,5
417450708	36,5
417470709	36,5
417490710	36,5
417510837	36,5
417530753	36,5
417550707	36,5
417570707	36,5
417590754	36,5
417610888	37
417630739	37
417650708	37
417670708	37
417690708	37
417710836	37
417730718	37
417750766	37
417770755	37
417790754	37
417810923	37
417830780	37
417850755	37
417870719	37
417890767	37
417910840	37,5
417930773	37,5
417950746	37,5
417970758	37,5
417990746	37,5
418010836	37,5
418030770	37,5
418050782	37,5
418070929	37,5
418090769	37,5
418110898	37,5
418130785	37,5
418150741	37,5
418170780	37,5
418190777	37
418210838	37,5
418230778	37,5
418250775	37,5
418270773	37,5
418290773	37,5
418310872	37,5
418330794	37,5
418350817	37,5
418370807	37,5
418390807	37,5
418410857	37,5
418430803	37,5
418450791	37,5
418470769	37,5
418490770	37,5
418510826	37,5
418530775	37,5
418550811	37,5
418570817	37,5
418590796	37,5
418610823	37,5
418630769	37,5
418650770	37,5
418670769	37,5
418690779	37,5
418710792	38
418730792	38
418750799	38
418770804	38
418790795	38
418810829	38
418830794	38
418850794	38
418870796	38
418890811	38,5
418911086	38,5
418930810	38,5
418950805	38,5
418970804	38,5
418990795	38,5
419011044	38,5
419030842	38,5
419050842	38,5
419070842	38,5
419090798	39
419111043	39
419130804	39
419150813	39
419170801	39
419190810	39
419211043	39,5
419230813	39,5
419250830	39,5
419270796	39,5
419290823	39,5
419311069	39,5
419330833	40
419350870	40
419370828	40
419390841	40
419411065	40
419430839	40,5
419450825	40,5
419470833	40,5
419490833	40,5
419511008	41
419530873	41
419550871	41
419570903	41
419590827	41,5
419611067	41,5
419630837	42
419650830	42
419670829	42
419690838	42
419711000	42,5
419731069	43
419750826	43
419770850	43
419790826	43
419811099	43,5
419831098	43,5
419850895	43,5
419870836	44
419890869	44
419911019	44,5
419931086	44,5
419950864	44,5
419970862	45
419990829	45
420011035	45,5
420031089	45,5
420050897	45,5
420070914	46
420090878	46
420111020	46,5
420131082	46,5
420150941	46,5
420170857	47
420190867	47,5
420211025	47,5
420231042	48
420250933	48
420270889	48
420290855	48,5
420311015	48,5
420331094	49
420350859	49
420370863	49
420390872	49,5
420411023	49,5
420431065	50
420450916	50
420470857	50
420490900	50,5
420510985	51,5
420531066	52
420550923	52
420570935	51,5
420590904	52
420611024	52
420631081	52
420650928	52
420670928	52,5
420690925	52,5
420710980	53
420731054	53
420750905	53
420770915	53,5
420790929	53,5
420810975	54
420831059	54
420850952	54
420870936	54
420890929	54,5
420910950	54,5
420931044	55
420950937	55
420970911	55
420990925	55,5
421010995	55,5
421031045	56
421050975	56
421070954	56
421090916	56,5
421110936	56,5
421131059	56,5
421150945	56,5
421170954	57
421190967	57
421210960	57,5
421231007	57,5
421250943	57,5
421270914	58
421290967	58
421310965	58,5
421331043	58,5
421350988	58,5
421370951	58,5
421390931	59
421410980	59
421431048	59,5
421450963	59,5
421470916	59,5
421490959	60
421511223	60
421531046	60
421550968	60
421571005	60,5
421590987	61
421610997	61
421631025	61
421650937	61
421670984	61,5
421690932	61,5
421711187	62
421731061	62
421750901	62
421770993	62
421790999	62,5
421810984	62,5
421831125	63
421851017	63
421871001	63
421890944	63
421910960	63,5
421931052	63,5
421950982	63,5
421970991	64
421990923	64
422010920	64
422031054	64,5
422051025	64,5
422071028	64,5
422090990	65
422111211	65
422131101	65
422150926	65
422170987	65
422190950	65,5
422211166	65,5
422230991	65,5
422251018	65,5
422271004	65,5
422291035	65,5
422311243	65,5
422331037	65,5
422350990	65,5
422370963	65,5
422390927	65,5
422411149	65,5
422431005	65,5
422451222	65,5
422470967	65,5
422490923	65,5
422511123	65,5
422531029	65,5
422551233	65,5
422571017	65,5
422590987	65,5
422611210	65,5
422631096	65,5
422651240	65,5
422670990	65,5
422691002	65,5
422711133	65,5
422731093	65,5
422751204	65,5
422771008	65,5
422791006	65
422811174	65
422831056	65
422851265	65
422871061	65
422890974	65
422911099	65
422931024	64,5
422951224	64,5
422971059	64,5
422991057	64
423011180	64
423031031	64
423051305	64
423071085	64
423091056	63,5
423111183	63,5
423131327	63,5
423151275	63,5
423171027	63,5
423191028	63
423211122	63
423231244	63
423251354	63
423271127	62,5
423291082	62,5
423311157	62,5
423331052	62
423351148	62
423371089	62
423391051	62
423411102	62
423431079	61,5
423451112	61,5
423471086	61,5
423491122	61,5
423511149	61
423531333	61
423551149	61
423571130	61
423591154	61
423611171	60,5
423631153	60,5
423651079	60,5
423671092	60
423691079	60
423711100	60
423731124	59,5
423751190	59,5
423771118	59,5
423791113	59
423811177	59
423831154	59
423851157	59
423871148	58,5
423891082	58,5
423911081	58
423931258	58
423951092	58
423971114	58
423991149	57,5
424011160	57,5
424031337	57
424051128	57
424071154	57
424091155	57
424111148	56,5
424131346	56,5
424151082	56,5
424171122	56
424191109	56
424211104	55,5
424231372	55,5
424251157	55,5
424271147	55
424291197	55
424311166	54,5
424331345	54,5
424351155	54,5
424371147	54,5
424391109	54
424411115	54
424431261	53,5
424451121	53,5
424471144	53,5
424491182	53,5
424511157	53
424531341	53
424551158	53
424571182	52,5
424591158	52,5
424611182	52
424631325	52
424651141	52
424671139	52
424691137	51,5
424711222	51,5
424731367	51,5
424751215	51,5
424771224	51
424791139	51
424811211	51
424831371	50,5
424851224	50,5
424871223	50,5
424891113	50,5
424911139	50
424931289	50
424951143	50
424971163	49,5
424991140	49,5
425011169	49,5
425031274	49
425051186	49
425071213	49
425091394	49
425111227	49
425131400	48,5
425151140	48,5
425171167	48,5
425191166	48,5
425211176	48
425231382	48
425251207	48
425271211	48
425291213	47,5
425311206	47,5
425331316	47,5
425351252	47,5
425371209	47
425391167	47
425411167	47
425431294	46,5
425451201	46,5
425471202	46,5
425491182	46,5
425511218	46
425531343	46
425551210	46
425571208	46
425591216	46
425611278	45,5
425631330	45,5
425651194	45,5
425671197	45,5
425691195	45,5
425711199	45
425731369	45
425751241	45
425771224	45
425791280	44,5
425811241	44,5
425831358	44,5
425851264	44,5
425871267	44
425891245	44
425911221	44
425931347	44
425951255	44
425971233	43,5
425991283	43,5
426011253	43,5
426031378	43,5
426051320	43,5
426071274	43
426091324	43
426111302	43
426131377	43
426151223	43
426171224	42,5
426191274	42,5
426211224	42,5
426231390	42,5
426251269	42,5
426271319	42
426291378	42
426311243	42
426331345	42
426351274	42
426371327	42
426391374	41,5
426411250	41,5
